"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6015","Registration with valid data / TC 1","webkit","Wed Mar 19 07:29:11 GMT 2025","passed","Wed Mar 19 07:29:17 GMT 2025","Register","test/register.spec.ts","",""
"","4944","Login with a valid data, but without an activated account / TC 4","webkit","Wed Mar 19 07:29:09 GMT 2025","passed","Wed Mar 19 07:29:14 GMT 2025","","test/login.spec.ts","",""
"","7447","Password recovery with a valid email but without an activated account / TC 5","webkit","Wed Mar 19 07:29:10 GMT 2025","passed","Wed Mar 19 07:29:17 GMT 2025","","test/lostPassword.spec.ts","",""
"","4580","Registration with valid data but different passwords / TC 3","chromium","Wed Mar 19 07:28:54 GMT 2025","passed","Wed Mar 19 07:28:59 GMT 2025","Register","test/register.spec.ts","",""
"","5036","Registration with empty fields / TC 2","firefox","Wed Mar 19 07:29:00 GMT 2025","passed","Wed Mar 19 07:29:05 GMT 2025","Register","test/register.spec.ts","",""
"","5730","Registration with valid data / TC 1","chromium","Wed Mar 19 07:28:51 GMT 2025","passed","Wed Mar 19 07:28:57 GMT 2025","Register","test/register.spec.ts","",""
"","5846","Registration with valid data but different passwords / TC 3","firefox","Wed Mar 19 07:29:03 GMT 2025","passed","Wed Mar 19 07:29:08 GMT 2025","Register","test/register.spec.ts","",""
"","2631","Login with a valid data, but without an activated account / TC 4","chromium","Wed Mar 19 07:28:51 GMT 2025","passed","Wed Mar 19 07:28:54 GMT 2025","","test/login.spec.ts","",""
"","7507","Password recovery with a valid email but without an activated account / TC 5","firefox","Wed Mar 19 07:28:58 GMT 2025","passed","Wed Mar 19 07:29:05 GMT 2025","","test/lostPassword.spec.ts","",""
"","9057","Registration with valid data / TC 1","firefox","Wed Mar 19 07:28:58 GMT 2025","passed","Wed Mar 19 07:29:07 GMT 2025","Register","test/register.spec.ts","",""
"","4815","Registration with empty fields / TC 2","webkit","Wed Mar 19 07:29:13 GMT 2025","passed","Wed Mar 19 07:29:17 GMT 2025","Register","test/register.spec.ts","",""
"","2951","Registration with empty fields / TC 2","chromium","Wed Mar 19 07:28:51 GMT 2025","passed","Wed Mar 19 07:28:54 GMT 2025","Register","test/register.spec.ts","",""
"","6727","Registration with valid data but different passwords / TC 3","webkit","Wed Mar 19 07:29:15 GMT 2025","passed","Wed Mar 19 07:29:22 GMT 2025","Register","test/register.spec.ts","",""
"","6221","Password recovery with a valid email but without an activated account / TC 5","chromium","Wed Mar 19 07:28:51 GMT 2025","passed","Wed Mar 19 07:28:57 GMT 2025","","test/lostPassword.spec.ts","",""
"","6034","Login with a valid data, but without an activated account / TC 4","firefox","Wed Mar 19 07:28:55 GMT 2025","passed","Wed Mar 19 07:29:01 GMT 2025","","test/login.spec.ts","",""
