"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21514","Registration with valid data / TC 1","firefox","Wed Mar 19 07:13:25 GMT 2025","passed","Wed Mar 19 07:13:47 GMT 2025","Register","test/register.spec.ts","",""
"","21413","Password recovery with a valid email but without an activated account / TC 5","firefox","Wed Mar 19 07:13:23 GMT 2025","passed","Wed Mar 19 07:13:45 GMT 2025","","test/lostPassword.spec.ts","",""
"","4966","Registration with valid data but different passwords / TC 3","firefox","Wed Mar 19 07:13:58 GMT 2025","passed","Wed Mar 19 07:14:03 GMT 2025","Register","test/register.spec.ts","",""
"","11522","Login with a valid data, but without an activated account / TC 4","chromium","Wed Mar 19 07:13:03 GMT 2025","passed","Wed Mar 19 07:13:14 GMT 2025","","test/login.spec.ts","",""
"","15282","Password recovery with a valid email but without an activated account / TC 5","webkit","Wed Mar 19 07:14:03 GMT 2025","passed","Wed Mar 19 07:14:18 GMT 2025","","test/lostPassword.spec.ts","",""
"","11926","Login with a valid data, but without an activated account / TC 4","webkit","Wed Mar 19 07:14:03 GMT 2025","passed","Wed Mar 19 07:14:15 GMT 2025","","test/login.spec.ts","",""
"","12987","Registration with empty fields / TC 2","webkit","Wed Mar 19 07:14:06 GMT 2025","passed","Wed Mar 19 07:14:19 GMT 2025","Register","test/register.spec.ts","",""
"","4905","Registration with valid data but different passwords / TC 3","webkit","Wed Mar 19 07:14:20 GMT 2025","passed","Wed Mar 19 07:14:25 GMT 2025","Register","test/register.spec.ts","",""
"","11774","Registration with valid data / TC 1","chromium","Wed Mar 19 07:13:03 GMT 2025","passed","Wed Mar 19 07:13:15 GMT 2025","Register","test/register.spec.ts","",""
"","19823","Login with a valid data, but without an activated account / TC 4","firefox","Wed Mar 19 07:13:23 GMT 2025","passed","Wed Mar 19 07:13:43 GMT 2025","","test/login.spec.ts","",""
"","15985","Registration with valid data / TC 1","webkit","Wed Mar 19 07:14:03 GMT 2025","passed","Wed Mar 19 07:14:19 GMT 2025","Register","test/register.spec.ts","",""
"","3767","Registration with valid data but different passwords / TC 3","chromium","Wed Mar 19 07:13:22 GMT 2025","passed","Wed Mar 19 07:13:26 GMT 2025","Register","test/register.spec.ts","",""
"","13198","Password recovery with a valid email but without an activated account / TC 5","chromium","Wed Mar 19 07:13:03 GMT 2025","passed","Wed Mar 19 07:13:16 GMT 2025","","test/lostPassword.spec.ts","",""
"","19779","Registration with empty fields / TC 2","firefox","Wed Mar 19 07:13:27 GMT 2025","passed","Wed Mar 19 07:13:47 GMT 2025","Register","test/register.spec.ts","",""
"","11105","Registration with empty fields / TC 2","chromium","Wed Mar 19 07:13:03 GMT 2025","passed","Wed Mar 19 07:13:14 GMT 2025","Register","test/register.spec.ts","",""
