"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7423","Registration with valid data but different passwords / TC 3","chromium","Mon Mar 17 17:56:23 GMT 2025","passed","Mon Mar 17 17:56:31 GMT 2025","Register","test/register.spec.ts","",""
"","6777","Registration with valid data / TC 1","chromium","Mon Mar 17 17:56:18 GMT 2025","passed","Mon Mar 17 17:56:25 GMT 2025","Register","test/register.spec.ts","",""
"","13894","Registration with valid data / TC 1","webkit","Mon Mar 17 17:56:50 GMT 2025","passed","Mon Mar 17 17:57:04 GMT 2025","Register","test/register.spec.ts","",""
"","14499","Password recovery with a valid email but without an activated account / TC 5","firefox","Mon Mar 17 17:56:26 GMT 2025","passed","Mon Mar 17 17:56:40 GMT 2025","","test/lostPassword.spec.ts","",""
"","18382","Registration with valid data / TC 1","firefox","Mon Mar 17 17:56:28 GMT 2025","passed","Mon Mar 17 17:56:46 GMT 2025","Register","test/register.spec.ts","",""
"","5568","Login with a valid data, but without an activated account / TC 4","chromium","Mon Mar 17 17:56:17 GMT 2025","passed","Mon Mar 17 17:56:23 GMT 2025","","test/login.spec.ts","",""
"","9175","Login with a valid data, but without an activated account / TC 4","firefox","Mon Mar 17 17:56:25 GMT 2025","passed","Mon Mar 17 17:56:34 GMT 2025","","test/login.spec.ts","",""
"","13989","Password recovery with a valid email but without an activated account / TC 5","webkit","Mon Mar 17 17:56:49 GMT 2025","passed","Mon Mar 17 17:57:03 GMT 2025","","test/lostPassword.spec.ts","",""
"","14345","Registration with valid data but different passwords / TC 3","firefox","Mon Mar 17 17:56:35 GMT 2025","passed","Mon Mar 17 17:56:50 GMT 2025","Register","test/register.spec.ts","",""
"","5317","Registration with empty fields / TC 2","chromium","Mon Mar 17 17:56:18 GMT 2025","passed","Mon Mar 17 17:56:23 GMT 2025","Register","test/register.spec.ts","",""
"","11229","Login with a valid data, but without an activated account / TC 4","webkit","Mon Mar 17 17:56:46 GMT 2025","passed","Mon Mar 17 17:56:57 GMT 2025","","test/login.spec.ts","",""
"","9711","Registration with valid data but different passwords / TC 3","webkit","Mon Mar 17 17:56:59 GMT 2025","passed","Mon Mar 17 17:57:08 GMT 2025","Register","test/register.spec.ts","",""
"","10403","Registration with empty fields / TC 2","webkit","Mon Mar 17 17:56:52 GMT 2025","passed","Mon Mar 17 17:57:02 GMT 2025","Register","test/register.spec.ts","",""
"","8569","Password recovery with a valid email but without an activated account / TC 5","chromium","Mon Mar 17 17:56:17 GMT 2025","passed","Mon Mar 17 17:56:26 GMT 2025","","test/lostPassword.spec.ts","",""
"","13199","Registration with empty fields / TC 2","firefox","Mon Mar 17 17:56:32 GMT 2025","passed","Mon Mar 17 17:56:45 GMT 2025","Register","test/register.spec.ts","",""
