"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7421","Registration with valid data but different passwords / TC 3","chromium","Mon Mar 17 15:27:31 GMT 2025","passed","Mon Mar 17 15:27:38 GMT 2025","Register","test/register.spec.ts","",""
"","3005","Login with a valid data, but without an activated account / TC 4","chromium","Mon Mar 17 15:27:28 GMT 2025","passed","Mon Mar 17 15:27:31 GMT 2025","","test/login.spec.ts","",""
"","6336","Login with a valid data, but without an activated account / TC 4","webkit","Mon Mar 17 15:27:47 GMT 2025","passed","Mon Mar 17 15:27:54 GMT 2025","","test/login.spec.ts","",""
"","3183","Registration with empty fields / TC 2","chromium","Mon Mar 17 15:27:28 GMT 2025","passed","Mon Mar 17 15:27:31 GMT 2025","Register","test/register.spec.ts","",""
"","7753","Registration with valid data but different passwords / TC 3","firefox","Mon Mar 17 15:27:42 GMT 2025","passed","Mon Mar 17 15:27:49 GMT 2025","Register","test/register.spec.ts","",""
"","5816","Password recovery with a valid email but without an activated account / TC 5","chromium","Mon Mar 17 15:27:28 GMT 2025","passed","Mon Mar 17 15:27:33 GMT 2025","","test/lostPassword.spec.ts","",""
"","9482","Password recovery with a valid email but without an activated account / TC 5","firefox","Mon Mar 17 15:27:34 GMT 2025","passed","Mon Mar 17 15:27:44 GMT 2025","","test/lostPassword.spec.ts","",""
"","8552","Registration with valid data / TC 1","webkit","Mon Mar 17 15:27:52 GMT 2025","passed","Mon Mar 17 15:28:01 GMT 2025","Register","test/register.spec.ts","",""
"","9004","Password recovery with a valid email but without an activated account / TC 5","webkit","Mon Mar 17 15:27:48 GMT 2025","passed","Mon Mar 17 15:27:57 GMT 2025","","test/lostPassword.spec.ts","",""
"","12416","Registration with valid data / TC 1","firefox","Mon Mar 17 15:27:35 GMT 2025","passed","Mon Mar 17 15:27:47 GMT 2025","Register","test/register.spec.ts","",""
"","5169","Registration with valid data / TC 1","chromium","Mon Mar 17 15:27:28 GMT 2025","passed","Mon Mar 17 15:27:33 GMT 2025","Register","test/register.spec.ts","",""
"","7971","Login with a valid data, but without an activated account / TC 4","firefox","Mon Mar 17 15:27:32 GMT 2025","passed","Mon Mar 17 15:27:40 GMT 2025","","test/login.spec.ts","",""
"","6251","Registration with empty fields / TC 2","webkit","Mon Mar 17 15:27:52 GMT 2025","passed","Mon Mar 17 15:27:59 GMT 2025","Register","test/register.spec.ts","",""
"","5115","Registration with empty fields / TC 2","firefox","Mon Mar 17 15:27:40 GMT 2025","passed","Mon Mar 17 15:27:45 GMT 2025","Register","test/register.spec.ts","",""
"","10128","Registration with valid data but different passwords / TC 3","webkit","Mon Mar 17 15:27:54 GMT 2025","passed","Mon Mar 17 15:28:04 GMT 2025","Register","test/register.spec.ts","",""
