"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8133","Password recovery with a valid email but without an activated account / TC 5","firefox","Tue Mar 18 18:46:02 GMT 2025","passed","Tue Mar 18 18:46:10 GMT 2025","","test/lostPassword.spec.ts","",""
"","10805","Password recovery with a valid email but without an activated account / TC 5","webkit","Tue Mar 18 18:46:18 GMT 2025","passed","Tue Mar 18 18:46:29 GMT 2025","","test/lostPassword.spec.ts","",""
"","6696","Login with a valid data, but without an activated account / TC 4","firefox","Tue Mar 18 18:46:00 GMT 2025","passed","Tue Mar 18 18:46:07 GMT 2025","","test/login.spec.ts","",""
"","11832","Registration with valid data / TC 1","firefox","Tue Mar 18 18:46:02 GMT 2025","passed","Tue Mar 18 18:46:14 GMT 2025","Register","test/register.spec.ts","",""
"","5471","Registration with empty fields / TC 2","chromium","Tue Mar 18 18:45:53 GMT 2025","passed","Tue Mar 18 18:45:58 GMT 2025","Register","test/register.spec.ts","",""
"","7990","Registration with valid data / TC 1","chromium","Tue Mar 18 18:45:53 GMT 2025","passed","Tue Mar 18 18:46:01 GMT 2025","Register","test/register.spec.ts","",""
"","10671","Registration with empty fields / TC 2","firefox","Tue Mar 18 18:46:06 GMT 2025","passed","Tue Mar 18 18:46:17 GMT 2025","Register","test/register.spec.ts","",""
"","4604","Registration with valid data but different passwords / TC 3","webkit","Tue Mar 18 18:46:26 GMT 2025","passed","Tue Mar 18 18:46:31 GMT 2025","Register","test/register.spec.ts","",""
"","12303","Login with a valid data, but without an activated account / TC 4","webkit","Tue Mar 18 18:46:13 GMT 2025","passed","Tue Mar 18 18:46:26 GMT 2025","","test/login.spec.ts","",""
"","6397","Registration with empty fields / TC 2","webkit","Tue Mar 18 18:46:21 GMT 2025","passed","Tue Mar 18 18:46:27 GMT 2025","Register","test/register.spec.ts","",""
"","8718","Password recovery with a valid email but without an activated account / TC 5","chromium","Tue Mar 18 18:45:52 GMT 2025","passed","Tue Mar 18 18:46:01 GMT 2025","","test/lostPassword.spec.ts","",""
"","8183","Registration with valid data / TC 1","webkit","Tue Mar 18 18:46:21 GMT 2025","passed","Tue Mar 18 18:46:29 GMT 2025","Register","test/register.spec.ts","",""
"","10515","Registration with valid data but different passwords / TC 3","firefox","Tue Mar 18 18:46:08 GMT 2025","passed","Tue Mar 18 18:46:19 GMT 2025","Register","test/register.spec.ts","",""
"","7067","Registration with valid data but different passwords / TC 3","chromium","Tue Mar 18 18:45:58 GMT 2025","passed","Tue Mar 18 18:46:05 GMT 2025","Register","test/register.spec.ts","",""
"","6766","Login with a valid data, but without an activated account / TC 4","chromium","Tue Mar 18 18:45:52 GMT 2025","passed","Tue Mar 18 18:45:59 GMT 2025","","test/login.spec.ts","",""
