"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11503","Registration with empty fields / TC 002","webkit","Mon Mar 17 10:09:20 GMT 2025","passed","Mon Mar 17 10:09:31 GMT 2025","Register","test/register.spec.ts","",""
"","6806","Registration with empty fields / TC 002","firefox","Mon Mar 17 10:09:07 GMT 2025","passed","Mon Mar 17 10:09:14 GMT 2025","Register","test/register.spec.ts","",""
"","2918","Login with a valid data, but without an activated account / TC 004","chromium","Mon Mar 17 10:08:51 GMT 2025","passed","Mon Mar 17 10:08:54 GMT 2025","","test/login.spec.ts","",""
"","17020","Registration with valid data but different passwords / TC 003","webkit","Mon Mar 17 10:09:24 GMT 2025","passed","Mon Mar 17 10:09:41 GMT 2025","Register","test/register.spec.ts","",""
"","7516","Password recovery with a valid email but without an activated account / TC 005","chromium","Mon Mar 17 10:08:51 GMT 2025","passed","Mon Mar 17 10:08:58 GMT 2025","","test/lostPassword.spec.ts","",""
"","2909","Registration with empty fields / TC 002","chromium","Mon Mar 17 10:08:51 GMT 2025","passed","Mon Mar 17 10:08:54 GMT 2025","Register","test/register.spec.ts","",""
"","11111","Registration with valid data / TC 001","firefox","Mon Mar 17 10:09:04 GMT 2025","passed","Mon Mar 17 10:09:15 GMT 2025","Register","test/register.spec.ts","",""
"","10016","Password recovery with a valid email but without an activated account / TC 005","firefox","Mon Mar 17 10:09:00 GMT 2025","passed","Mon Mar 17 10:09:10 GMT 2025","","test/lostPassword.spec.ts","",""
"","12415","Registration with valid data / TC 001","webkit","Mon Mar 17 10:09:18 GMT 2025","passed","Mon Mar 17 10:09:31 GMT 2025","Register","test/register.spec.ts","",""
"","10443","Login with a valid data, but without an activated account / TC 004","firefox","Mon Mar 17 10:08:55 GMT 2025","passed","Mon Mar 17 10:09:05 GMT 2025","","test/login.spec.ts","",""
"","11271","Registration with valid data / TC 001","chromium","Mon Mar 17 10:08:51 GMT 2025","passed","Mon Mar 17 10:09:02 GMT 2025","Register","test/register.spec.ts","",""
"","12133","Registration with valid data but different passwords / TC 003","chromium","Mon Mar 17 10:08:54 GMT 2025","passed","Mon Mar 17 10:09:06 GMT 2025","Register","test/register.spec.ts","",""
"","9735","Login with a valid data, but without an activated account / TC 004","webkit","Mon Mar 17 10:09:14 GMT 2025","passed","Mon Mar 17 10:09:23 GMT 2025","","test/login.spec.ts","",""
"","10493","Password recovery with a valid email but without an activated account / TC 005","webkit","Mon Mar 17 10:09:18 GMT 2025","passed","Mon Mar 17 10:09:29 GMT 2025","","test/lostPassword.spec.ts","",""
"","10392","Registration with valid data but different passwords / TC 003","firefox","Mon Mar 17 10:09:07 GMT 2025","passed","Mon Mar 17 10:09:17 GMT 2025","Register","test/register.spec.ts","",""
