"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7905","Registration with different passwords / TC 003","chromium","Mon Mar 17 08:10:11 GMT 2025","passed","Mon Mar 17 08:10:19 GMT 2025","Register","test/register.spec.ts","",""
"","6531","Login with a valid data, but without an activated account / TC 004","firefox","Mon Mar 17 09:18:29 GMT 2025","passed","Mon Mar 17 09:18:36 GMT 2025","","test/login.spec.ts","",""
"","3493","Registration with empty fields / TC 002","chromium","Mon Mar 17 09:18:25 GMT 2025","passed","Mon Mar 17 09:18:28 GMT 2025","Register","test/register.spec.ts","",""
"","13848","Password recovery with a valid email but without an activated account / TC 005","webkit","Mon Mar 17 09:18:46 GMT 2025","passed","Mon Mar 17 09:19:00 GMT 2025","","test/lostPassword.spec.ts","",""
"","11773","Login with a valid data, but without an activated account / TC 004","webkit","Mon Mar 17 09:18:44 GMT 2025","passed","Mon Mar 17 09:18:56 GMT 2025","","test/login.spec.ts","",""
"","5333","Registration with valid data but different passwords / TC 003","chromium","Mon Mar 17 09:18:28 GMT 2025","passed","Mon Mar 17 09:18:34 GMT 2025","Register","test/register.spec.ts","",""
"","9015","Login with a valid email, but without an activated account / TC 004","firefox","Mon Mar 17 08:10:12 GMT 2025","passed","Mon Mar 17 08:10:21 GMT 2025","","test/login.spec.ts","",""
"","6027","Registration with valid data / TC 001","chromium","Mon Mar 17 09:18:25 GMT 2025","passed","Mon Mar 17 09:18:31 GMT 2025","Register","test/register.spec.ts","",""
"","19761","Registration with empty fields / TC 002","webkit","Mon Mar 17 09:18:50 GMT 2025","passed","Mon Mar 17 09:19:10 GMT 2025","Register","test/register.spec.ts","",""
"","24833","Registration with valid data but different passwords / TC 003","webkit","Mon Mar 17 09:18:56 GMT 2025","passed","Mon Mar 17 09:19:21 GMT 2025","Register","test/register.spec.ts","",""
"","3486","Login with a valid data, but without an activated account / TC 004","chromium","Mon Mar 17 09:18:24 GMT 2025","passed","Mon Mar 17 09:18:28 GMT 2025","","test/login.spec.ts","",""
"","10751","Registration with valid data but different passwords / TC 003","firefox","Mon Mar 17 09:18:37 GMT 2025","passed","Mon Mar 17 09:18:48 GMT 2025","Register","test/register.spec.ts","",""
"","8632","Password recovery with a valid email but without an activated account / TC 005","firefox","Mon Mar 17 09:18:32 GMT 2025","passed","Mon Mar 17 09:18:40 GMT 2025","","test/lostPassword.spec.ts","",""
"","9379","Registration with valid data / TC 001","firefox","Mon Mar 17 09:18:32 GMT 2025","passed","Mon Mar 17 09:18:41 GMT 2025","Register","test/register.spec.ts","",""
"","9069","Registration with empty fields / TC 002","firefox","Mon Mar 17 09:18:35 GMT 2025","passed","Mon Mar 17 09:18:44 GMT 2025","Register","test/register.spec.ts","",""
"","6147","Password recovery with a valid email but without an activated account / TC 005","chromium","Mon Mar 17 09:18:24 GMT 2025","passed","Mon Mar 17 09:18:31 GMT 2025","","test/lostPassword.spec.ts","",""
"","10530","Registration with different passwords / TC 003","webkit","Mon Mar 17 08:10:51 GMT 2025","passed","Mon Mar 17 08:11:01 GMT 2025","Register","test/register.spec.ts","",""
"","19597","Registration with valid data / TC 001","webkit","Mon Mar 17 09:18:47 GMT 2025","passed","Mon Mar 17 09:19:07 GMT 2025","Register","test/register.spec.ts","",""
"","11951","Registration with different passwords / TC 003","firefox","Mon Mar 17 08:10:23 GMT 2025","passed","Mon Mar 17 08:10:35 GMT 2025","Register","test/register.spec.ts","",""
"","19620","Login with a valid email, but without an activated account / TC 004","webkit","Mon Mar 17 08:10:31 GMT 2025","passed","Mon Mar 17 08:10:51 GMT 2025","","test/login.spec.ts","",""
"","4742","Login with a valid email, but without an activated account / TC 004","chromium","Mon Mar 17 08:10:06 GMT 2025","passed","Mon Mar 17 08:10:11 GMT 2025","","test/login.spec.ts","",""
