"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10745","Password recovery with a valid email but without an activated account / TC 005","firefox","Mon Mar 17 09:47:19 GMT 2025","passed","Mon Mar 17 09:47:29 GMT 2025","","test/lostPassword.spec.ts","",""
"","15391","Registration with valid data / TC 001","firefox","Mon Mar 17 09:47:20 GMT 2025","passed","Mon Mar 17 09:47:36 GMT 2025","Register","test/register.spec.ts","",""
"","7311","Registration with valid data but different passwords / TC 003","chromium","Mon Mar 17 09:47:14 GMT 2025","passed","Mon Mar 17 09:47:22 GMT 2025","Register","test/register.spec.ts","",""
"","7905","Registration with different passwords / TC 003","chromium","Mon Mar 17 08:10:11 GMT 2025","passed","Mon Mar 17 08:10:19 GMT 2025","Register","test/register.spec.ts","",""
"","9015","Login with a valid email, but without an activated account / TC 004","firefox","Mon Mar 17 08:10:12 GMT 2025","passed","Mon Mar 17 08:10:21 GMT 2025","","test/login.spec.ts","",""
"","13185","Registration with empty fields / TC 002","chromium","Mon Mar 17 09:46:57 GMT 2025","passed","Mon Mar 17 09:47:11 GMT 2025","Register","test/register.spec.ts","",""
"","17835","Registration with valid data / TC 001","chromium","Mon Mar 17 09:46:57 GMT 2025","passed","Mon Mar 17 09:47:15 GMT 2025","Register","test/register.spec.ts","",""
"","14324","Login with a valid data, but without an activated account / TC 004","chromium","Mon Mar 17 09:46:57 GMT 2025","passed","Mon Mar 17 09:47:11 GMT 2025","","test/login.spec.ts","",""
"","12061","Registration with valid data but different passwords / TC 003","firefox","Mon Mar 17 09:47:34 GMT 2025","passed","Mon Mar 17 09:47:46 GMT 2025","Register","test/register.spec.ts","",""
"","8304","Registration with empty fields / TC 002","firefox","Mon Mar 17 09:47:23 GMT 2025","passed","Mon Mar 17 09:47:31 GMT 2025","Register","test/register.spec.ts","",""
"","14622","Password recovery with a valid email but without an activated account / TC 005","webkit","Mon Mar 17 09:47:41 GMT 2025","passed","Mon Mar 17 09:47:56 GMT 2025","","test/lostPassword.spec.ts","",""
"","12978","Login with a valid data, but without an activated account / TC 004","firefox","Mon Mar 17 09:47:16 GMT 2025","passed","Mon Mar 17 09:47:29 GMT 2025","","test/login.spec.ts","",""
"","10243","Registration with valid data but different passwords / TC 003","webkit","Mon Mar 17 09:47:53 GMT 2025","passed","Mon Mar 17 09:48:03 GMT 2025","Register","test/register.spec.ts","",""
"","11951","Registration with different passwords / TC 003","firefox","Mon Mar 17 08:10:23 GMT 2025","passed","Mon Mar 17 08:10:35 GMT 2025","Register","test/register.spec.ts","",""
"","4742","Login with a valid email, but without an activated account / TC 004","chromium","Mon Mar 17 08:10:06 GMT 2025","passed","Mon Mar 17 08:10:11 GMT 2025","","test/login.spec.ts","",""
"","19620","Login with a valid email, but without an activated account / TC 004","webkit","Mon Mar 17 08:10:31 GMT 2025","passed","Mon Mar 17 08:10:51 GMT 2025","","test/login.spec.ts","",""
"","10530","Registration with different passwords / TC 003","webkit","Mon Mar 17 08:10:51 GMT 2025","passed","Mon Mar 17 08:11:01 GMT 2025","Register","test/register.spec.ts","",""
"","16563","Password recovery with a valid email but without an activated account / TC 005","chromium","Mon Mar 17 09:46:57 GMT 2025","passed","Mon Mar 17 09:47:14 GMT 2025","","test/lostPassword.spec.ts","",""
"","10995","Login with a valid data, but without an activated account / TC 004","webkit","Mon Mar 17 09:47:41 GMT 2025","passed","Mon Mar 17 09:47:52 GMT 2025","","test/login.spec.ts","",""
"","6374","Registration with empty fields / TC 002","webkit","Mon Mar 17 09:47:48 GMT 2025","passed","Mon Mar 17 09:47:54 GMT 2025","Register","test/register.spec.ts","",""
"","16181","Registration with valid data / TC 001","webkit","Mon Mar 17 09:47:41 GMT 2025","passed","Mon Mar 17 09:47:57 GMT 2025","Register","test/register.spec.ts","",""
