"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7379","Registration with valid data but different passwords / TC 003","webkit","Mon Mar 17 09:32:27 GMT 2025","passed","Mon Mar 17 09:32:35 GMT 2025","Register","test/register.spec.ts","",""
"","19620","Login with a valid email, but without an activated account / TC 004","webkit","Mon Mar 17 08:10:31 GMT 2025","passed","Mon Mar 17 08:10:51 GMT 2025","","test/login.spec.ts","",""
"","6535","Registration with empty fields / TC 002","webkit","Mon Mar 17 09:32:21 GMT 2025","passed","Mon Mar 17 09:32:27 GMT 2025","Register","test/register.spec.ts","",""
"","10530","Registration with different passwords / TC 003","webkit","Mon Mar 17 08:10:51 GMT 2025","passed","Mon Mar 17 08:11:01 GMT 2025","Register","test/register.spec.ts","",""
"","8783","Registration with valid data but different passwords / TC 003","firefox","Mon Mar 17 09:32:02 GMT 2025","passed","Mon Mar 17 09:32:11 GMT 2025","Register","test/register.spec.ts","",""
"","10657","Password recovery with a valid email but without an activated account / TC 005","webkit","Mon Mar 17 09:32:15 GMT 2025","passed","Mon Mar 17 09:32:26 GMT 2025","","test/lostPassword.spec.ts","",""
"","7407","Login with a valid data, but without an activated account / TC 004","firefox","Mon Mar 17 09:31:54 GMT 2025","passed","Mon Mar 17 09:32:01 GMT 2025","","test/login.spec.ts","",""
"","7905","Registration with different passwords / TC 003","chromium","Mon Mar 17 08:10:11 GMT 2025","passed","Mon Mar 17 08:10:19 GMT 2025","Register","test/register.spec.ts","",""
"","3337","Registration with empty fields / TC 002","chromium","Mon Mar 17 09:31:49 GMT 2025","passed","Mon Mar 17 09:31:52 GMT 2025","Register","test/register.spec.ts","",""
"","4742","Login with a valid email, but without an activated account / TC 004","chromium","Mon Mar 17 08:10:06 GMT 2025","passed","Mon Mar 17 08:10:11 GMT 2025","","test/login.spec.ts","",""
"","6283","Registration with valid data / TC 001","chromium","Mon Mar 17 09:31:49 GMT 2025","passed","Mon Mar 17 09:31:55 GMT 2025","Register","test/register.spec.ts","",""
"","9015","Login with a valid email, but without an activated account / TC 004","firefox","Mon Mar 17 08:10:12 GMT 2025","passed","Mon Mar 17 08:10:21 GMT 2025","","test/login.spec.ts","",""
"","6923","Registration with valid data but different passwords / TC 003","chromium","Mon Mar 17 09:31:53 GMT 2025","passed","Mon Mar 17 09:32:00 GMT 2025","Register","test/register.spec.ts","",""
"","3856","Login with a valid data, but without an activated account / TC 004","chromium","Mon Mar 17 09:31:49 GMT 2025","passed","Mon Mar 17 09:31:53 GMT 2025","","test/login.spec.ts","",""
"","11727","Registration with valid data / TC 001","firefox","Mon Mar 17 09:31:57 GMT 2025","passed","Mon Mar 17 09:32:09 GMT 2025","Register","test/register.spec.ts","",""
"","11951","Registration with different passwords / TC 003","firefox","Mon Mar 17 08:10:23 GMT 2025","passed","Mon Mar 17 08:10:35 GMT 2025","Register","test/register.spec.ts","",""
"","8813","Registration with valid data / TC 001","webkit","Mon Mar 17 09:32:21 GMT 2025","passed","Mon Mar 17 09:32:29 GMT 2025","Register","test/register.spec.ts","",""
"","6159","Password recovery with a valid email but without an activated account / TC 005","chromium","Mon Mar 17 09:31:49 GMT 2025","passed","Mon Mar 17 09:31:55 GMT 2025","","test/lostPassword.spec.ts","",""
"","7061","Registration with empty fields / TC 002","firefox","Mon Mar 17 09:32:01 GMT 2025","passed","Mon Mar 17 09:32:08 GMT 2025","Register","test/register.spec.ts","",""
"","10478","Password recovery with a valid email but without an activated account / TC 005","firefox","Mon Mar 17 09:31:56 GMT 2025","passed","Mon Mar 17 09:32:07 GMT 2025","","test/lostPassword.spec.ts","",""
"","7942","Login with a valid data, but without an activated account / TC 004","webkit","Mon Mar 17 09:32:11 GMT 2025","passed","Mon Mar 17 09:32:19 GMT 2025","","test/login.spec.ts","",""
